,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
258880,514367,22331,WOODLAND PARTY BAG + STICKER SET,1,2010-07-01 19:16:00,1.65,15015.0,United Kingdom
258881,514367,22331,WOODLAND PARTY BAG + STICKER SET,2,2010-07-01 19:16:00,1.65,15015.0,United Kingdom
259103,514379,85174,S/4 CACTI CANDLES,1,2010-07-02 10:23:00,4.95,15218.0,United Kingdom
259110,514379,85174,S/4 CACTI CANDLES,5,2010-07-02 10:23:00,4.95,15218.0,United Kingdom
259368,514461,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2010-07-02 12:41:00,0.55,17841.0,United Kingdom
259378,514461,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2010-07-02 12:41:00,0.55,17841.0,United Kingdom
259382,514461,10002,INFLATABLE POLITICAL GLOBE ,3,2010-07-02 12:41:00,0.85,17841.0,United Kingdom
259391,514461,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2010-07-02 12:41:00,0.85,17841.0,United Kingdom
259393,514461,10002,INFLATABLE POLITICAL GLOBE ,1,2010-07-02 12:41:00,0.85,17841.0,United Kingdom
259408,514461,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2010-07-02 12:41:00,0.55,17841.0,United Kingdom
259409,514461,16020C,CLEAR STATIONERY BOX SET ,1,2010-07-02 12:41:00,0.85,17841.0,United Kingdom
259411,514461,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2010-07-02 12:41:00,0.55,17841.0,United Kingdom
259416,514461,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2010-07-02 12:41:00,0.55,17841.0,United Kingdom
259431,514461,16020C,CLEAR STATIONERY BOX SET ,2,2010-07-02 12:41:00,0.85,17841.0,United Kingdom
259435,514461,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2010-07-02 12:41:00,0.85,17841.0,United Kingdom
259512,514465,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8,2010-07-02 12:49:00,1.45,13113.0,United Kingdom
259520,514465,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-07-02 12:49:00,1.45,13113.0,United Kingdom
259524,514466,85169B,BLACK LOVE BIRD CANDLE,1,2010-07-02 12:51:00,1.25,14606.0,United Kingdom
259537,514466,85169B,BLACK LOVE BIRD CANDLE,1,2010-07-02 12:51:00,1.25,14606.0,United Kingdom
259579,514467,21658,GLASS  BEURRE DISH,1,2010-07-02 12:55:00,3.95,15034.0,United Kingdom
259580,514467,21754,HOME BUILDING BLOCK WORD,1,2010-07-02 12:55:00,5.95,15034.0,United Kingdom
259581,514467,21662,VINTAGE GLASS COFFEE CADDY,4,2010-07-02 12:55:00,5.95,15034.0,United Kingdom
259583,514467,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,2010-07-02 12:55:00,2.95,15034.0,United Kingdom
259585,514467,22197,SMALL POPCORN HOLDER,6,2010-07-02 12:55:00,0.85,15034.0,United Kingdom
259591,514467,22197,SMALL POPCORN HOLDER,6,2010-07-02 12:55:00,0.85,15034.0,United Kingdom
259598,514467,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2010-07-02 12:55:00,0.85,15034.0,United Kingdom
259601,514467,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,2010-07-02 12:55:00,2.95,15034.0,United Kingdom
259604,514467,21754,HOME BUILDING BLOCK WORD,1,2010-07-02 12:55:00,5.95,15034.0,United Kingdom
259605,514467,21658,GLASS  BEURRE DISH,5,2010-07-02 12:55:00,3.95,15034.0,United Kingdom
259606,514467,21662,VINTAGE GLASS COFFEE CADDY,1,2010-07-02 12:55:00,5.95,15034.0,United Kingdom
259610,514467,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2010-07-02 12:55:00,0.85,15034.0,United Kingdom
259689,514479,21213,PACK OF 72 SKULL CAKE CASES,1,2010-07-02 13:36:00,0.55,13246.0,United Kingdom
259691,514479,21213,PACK OF 72 SKULL CAKE CASES,3,2010-07-02 13:36:00,0.55,13246.0,United Kingdom
259706,514480,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,1,2010-07-02 14:15:00,0.85,16409.0,United Kingdom
259745,514480,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259747,514480,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259768,514480,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259769,514480,21213,PACK OF 72 SKULL CAKE CASES,2,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259770,514480,22417,PACK OF 60 SPACEBOY CAKE CASES,2,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259772,514480,21213,PACK OF 72 SKULL CAKE CASES,2,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259773,514480,84992,72 SWEETHEART FAIRY CAKE CASES,4,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259774,514480,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259775,514480,21976,PACK OF 60 MUSHROOM CAKE CASES,4,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259777,514480,84992,72 SWEETHEART FAIRY CAKE CASES,4,2010-07-02 14:15:00,0.55,16409.0,United Kingdom
259782,514480,22613,PACK OF 20 SPACEBOY NAPKINS,3,2010-07-02 14:15:00,0.85,16409.0,United Kingdom
259783,514480,72741,GRAND CHOCOLATECANDLE,9,2010-07-02 14:15:00,1.45,16409.0,United Kingdom
259785,514480,22613,PACK OF 20 SPACEBOY NAPKINS,3,2010-07-02 14:15:00,0.85,16409.0,United Kingdom
259786,514480,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,2,2010-07-02 14:15:00,0.85,16409.0,United Kingdom
259799,514480,72741,GRAND CHOCOLATECANDLE,9,2010-07-02 14:15:00,1.45,16409.0,United Kingdom
259870,514487,16202A,PASTEL PINK PHOTO ALBUM ,1,2010-07-02 14:46:00,5.55,18002.0,United Kingdom
259884,514487,16202A,PASTEL PINK PHOTO ALBUM ,1,2010-07-02 14:46:00,5.55,18002.0,United Kingdom
259965,514497,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,2010-07-04 10:36:00,2.95,16782.0,United Kingdom
259970,514497,21754,HOME BUILDING BLOCK WORD,1,2010-07-04 10:36:00,5.95,16782.0,United Kingdom
259971,514497,79029,GLASS HONEYPOT WASP CATCHER,1,2010-07-04 10:36:00,1.95,16782.0,United Kingdom
259972,514497,84673A,PINK FLY SWAT,1,2010-07-04 10:36:00,0.65,16782.0,United Kingdom
259982,514497,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-07-04 10:36:00,2.95,16782.0,United Kingdom
259984,514497,22434,BALLOON PUMP WITH 10 BALLOONS,1,2010-07-04 10:36:00,1.95,16782.0,United Kingdom
259985,514497,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-07-04 10:36:00,3.75,16782.0,United Kingdom
259987,514497,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-07-04 10:36:00,3.75,16782.0,United Kingdom
259988,514497,79029,GLASS HONEYPOT WASP CATCHER,2,2010-07-04 10:36:00,1.95,16782.0,United Kingdom
259989,514497,84673B,BLUE FLY SWAT,2,2010-07-04 10:36:00,0.65,16782.0,United Kingdom
259991,514497,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2010-07-04 10:36:00,1.95,16782.0,United Kingdom
259992,514497,84673A,PINK FLY SWAT,1,2010-07-04 10:36:00,0.65,16782.0,United Kingdom
259996,514497,22637,PIGGY BANK RETROSPOT ,1,2010-07-04 10:36:00,2.55,16782.0,United Kingdom
260000,514497,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-07-04 10:36:00,2.95,16782.0,United Kingdom
260002,514497,84673B,BLUE FLY SWAT,2,2010-07-04 10:36:00,0.65,16782.0,United Kingdom
260003,514497,84673A,PINK FLY SWAT,3,2010-07-04 10:36:00,0.65,16782.0,United Kingdom
260004,514497,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2010-07-04 10:36:00,1.95,16782.0,United Kingdom
260007,514497,22434,BALLOON PUMP WITH 10 BALLOONS,1,2010-07-04 10:36:00,1.95,16782.0,United Kingdom
260008,514497,22437,SET OF 9 BLACK SKULL BALLOONS,1,2010-07-04 10:36:00,0.85,16782.0,United Kingdom
260010,514497,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,2010-07-04 10:36:00,2.95,16782.0,United Kingdom
260017,514497,21754,HOME BUILDING BLOCK WORD,1,2010-07-04 10:36:00,5.95,16782.0,United Kingdom
260018,514497,22637,PIGGY BANK RETROSPOT ,2,2010-07-04 10:36:00,2.55,16782.0,United Kingdom
260019,514497,22437,SET OF 9 BLACK SKULL BALLOONS,1,2010-07-04 10:36:00,0.85,16782.0,United Kingdom
260038,514498,16235,RECYCLED PENCIL WITH RABBIT ERASER,22,2010-07-04 10:45:00,0.21,16782.0,United Kingdom
260039,514498,72741,GRAND CHOCOLATECANDLE,2,2010-07-04 10:45:00,1.45,16782.0,United Kingdom
260042,514498,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2010-07-04 10:45:00,0.42,16782.0,United Kingdom
260045,514498,22533,MAGIC DRAWING SLATE BAKE A CAKE ,20,2010-07-04 10:45:00,0.42,16782.0,United Kingdom
260047,514498,20975,12 PENCILS SMALL TUBE RED SPOTTY,3,2010-07-04 10:45:00,0.65,16782.0,United Kingdom
260048,514498,20973,12 PENCIL SMALL TUBE WOODLAND,8,2010-07-04 10:45:00,0.65,16782.0,United Kingdom
260055,514498,20975,12 PENCILS SMALL TUBE RED SPOTTY,2,2010-07-04 10:45:00,0.65,16782.0,United Kingdom
260056,514498,20973,12 PENCIL SMALL TUBE WOODLAND,4,2010-07-04 10:45:00,0.65,16782.0,United Kingdom
260065,514498,20973,12 PENCIL SMALL TUBE WOODLAND,1,2010-07-04 10:45:00,0.65,16782.0,United Kingdom
260066,514498,16235,RECYCLED PENCIL WITH RABBIT ERASER,3,2010-07-04 10:45:00,0.21,16782.0,United Kingdom
260067,514498,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,2010-07-04 10:45:00,0.65,16782.0,United Kingdom
260069,514498,72741,GRAND CHOCOLATECANDLE,1,2010-07-04 10:45:00,1.45,16782.0,United Kingdom
260073,514498,20973,12 PENCIL SMALL TUBE WOODLAND,1,2010-07-04 10:45:00,0.65,16782.0,United Kingdom
260077,514498,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-07-04 10:45:00,0.85,16782.0,United Kingdom
260098,514498,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,2,2010-07-04 10:45:00,0.85,16782.0,United Kingdom
260112,514499,21539,RED RETROSPOT BUTTER DISH,1,2010-07-04 10:55:00,4.95,14896.0,United Kingdom
260117,514499,21539,RED RETROSPOT BUTTER DISH,1,2010-07-04 10:55:00,4.95,14896.0,United Kingdom
260126,514499,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,2010-07-04 10:55:00,1.25,14896.0,United Kingdom
260134,514499,21124,SET/10 BLUE SPOTTY PARTY CANDLES,4,2010-07-04 10:55:00,1.25,14896.0,United Kingdom
260162,514503,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010-07-04 11:16:00,2.95,15443.0,United Kingdom
260163,514503,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010-07-04 11:16:00,2.95,15443.0,United Kingdom
260165,514503,21165,BEWARE OF THE CAT METAL SIGN ,1,2010-07-04 11:16:00,1.69,15443.0,United Kingdom
260166,514503,82597,BOMBS AWAY METAL SIGN,1,2010-07-04 11:16:00,2.1,15443.0,United Kingdom
260167,514503,21179,NO JUNK MAIL METAL SIGN,1,2010-07-04 11:16:00,1.25,15443.0,United Kingdom
260168,514503,82597,BOMBS AWAY METAL SIGN,1,2010-07-04 11:16:00,2.1,15443.0,United Kingdom
260169,514503,22425,ENAMEL COLANDER CREAM,1,2010-07-04 11:16:00,4.95,15443.0,United Kingdom
260174,514503,21898,POTTING SHED ROSE CANDLE,1,2010-07-04 11:16:00,2.95,15443.0,United Kingdom
260186,514503,21898,POTTING SHED ROSE CANDLE,2,2010-07-04 11:16:00,2.95,15443.0,United Kingdom
260191,514503,21165,BEWARE OF THE CAT METAL SIGN ,2,2010-07-04 11:16:00,1.69,15443.0,United Kingdom
260192,514503,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2010-07-04 11:16:00,2.1,15443.0,United Kingdom
260193,514503,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2010-07-04 11:16:00,2.1,15443.0,United Kingdom
260195,514503,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2010-07-04 11:16:00,2.1,15443.0,United Kingdom
260196,514503,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2010-07-04 11:16:00,2.1,15443.0,United Kingdom
260197,514503,21179,NO JUNK MAIL METAL SIGN,1,2010-07-04 11:16:00,1.25,15443.0,United Kingdom
260205,514503,22691,DOORMAT WELCOME SUNRISE,1,2010-07-04 11:16:00,7.49,15443.0,United Kingdom
260206,514503,22691,DOORMAT WELCOME SUNRISE,1,2010-07-04 11:16:00,7.49,15443.0,United Kingdom
260210,514503,22425,ENAMEL COLANDER CREAM,1,2010-07-04 11:16:00,4.95,15443.0,United Kingdom
260216,514505,22584,PACK OF 6 PANNETONE GIFT BOXES,2,2010-07-04 11:40:00,2.55,17201.0,United Kingdom
260223,514505,22584,PACK OF 6 PANNETONE GIFT BOXES,3,2010-07-04 11:40:00,2.55,17201.0,United Kingdom
260273,514506,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2010-07-04 11:58:00,9.95,13125.0,United Kingdom
260274,514506,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2010-07-04 11:58:00,9.95,13125.0,United Kingdom
260282,514507,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2010-07-04 12:34:00,4.65,14415.0,United Kingdom
260291,514507,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2010-07-04 12:34:00,4.65,14415.0,United Kingdom
260339,514507,85068,CREAM SWEETHEART SHELF + HOOKS,1,2010-07-04 12:34:00,7.95,14415.0,United Kingdom
260342,514507,85068,CREAM SWEETHEART SHELF + HOOKS,1,2010-07-04 12:34:00,7.95,14415.0,United Kingdom
260410,514510,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2010-07-04 13:27:00,1.25,14647.0,United Kingdom
260411,514510,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-07-04 13:27:00,1.25,14647.0,United Kingdom
260413,514510,21462,"NURSERY A,B,C PAINTED LETTERS",1,2010-07-04 13:27:00,6.75,14647.0,United Kingdom
260415,514510,21462,"NURSERY A,B,C PAINTED LETTERS",1,2010-07-04 13:27:00,6.75,14647.0,United Kingdom
260425,514510,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2010-07-04 13:27:00,1.25,14647.0,United Kingdom
260426,514510,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2010-07-04 13:27:00,1.25,14647.0,United Kingdom
260437,514511,20707,CRAZY DAISY HEART DECORATION,7,2010-07-04 13:31:00,1.25,16032.0,United Kingdom
260441,514511,20707,CRAZY DAISY HEART DECORATION,1,2010-07-04 13:31:00,1.25,16032.0,United Kingdom
260442,514511,20707,CRAZY DAISY HEART DECORATION,1,2010-07-04 13:31:00,1.25,16032.0,United Kingdom
260460,514511,21982,PACK OF 12 SUKI TISSUES ,12,2010-07-04 13:31:00,0.29,16032.0,United Kingdom
260464,514511,21982,PACK OF 12 SUKI TISSUES ,12,2010-07-04 13:31:00,0.29,16032.0,United Kingdom
260487,514512,21539,RED RETROSPOT BUTTER DISH,1,2010-07-04 13:33:00,4.95,14247.0,United Kingdom
260488,514512,22508,DOORSTOP RETROSPOT HEART,1,2010-07-04 13:33:00,3.75,14247.0,United Kingdom
260492,514512,22508,DOORSTOP RETROSPOT HEART,1,2010-07-04 13:33:00,3.75,14247.0,United Kingdom
260496,514512,71038,WHITE HANGING BEADS CANDLE HOLDER,1,2010-07-04 13:33:00,5.45,14247.0,United Kingdom
260499,514512,71038,WHITE HANGING BEADS CANDLE HOLDER,1,2010-07-04 13:33:00,5.45,14247.0,United Kingdom
260502,514512,21539,RED RETROSPOT BUTTER DISH,1,2010-07-04 13:33:00,4.95,14247.0,United Kingdom
260505,514512,85129A,"WHITE PEARL BEADED HEART, SMALL",2,2010-07-04 13:33:00,1.25,14247.0,United Kingdom
260507,514512,85129A,"WHITE PEARL BEADED HEART, SMALL",3,2010-07-04 13:33:00,1.25,14247.0,United Kingdom
260517,514514,21535,RED RETROSPOT SMALL MILK JUG,1,2010-07-04 13:59:00,2.55,15976.0,United Kingdom
260521,514514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-07-04 13:59:00,2.95,15976.0,United Kingdom
260523,514514,84327A,PINK JUMPER LARRY THE LAMB,1,2010-07-04 13:59:00,2.1,15976.0,United Kingdom
260532,514514,20867,PINK ROSE FABRIC MIRROR,2,2010-07-04 13:59:00,1.25,15976.0,United Kingdom
260535,514514,22295,HEART FILIGREE DOVE LARGE,2,2010-07-04 13:59:00,1.65,15976.0,United Kingdom
260540,514514,20657,TROPICAL LUGGAGE TAG,1,2010-07-04 13:59:00,1.25,15976.0,United Kingdom
260542,514514,84327A,PINK JUMPER LARRY THE LAMB,1,2010-07-04 13:59:00,2.1,15976.0,United Kingdom
260545,514514,21385,IVORY HANGING DECORATION  HEART,2,2010-07-04 13:59:00,0.85,15976.0,United Kingdom
260547,514514,21535,RED RETROSPOT SMALL MILK JUG,1,2010-07-04 13:59:00,2.55,15976.0,United Kingdom
260551,514514,21385,IVORY HANGING DECORATION  HEART,1,2010-07-04 13:59:00,0.85,15976.0,United Kingdom
260559,514514,21361,LOVE LARGE WOOD LETTERS ,1,2010-07-04 13:59:00,12.75,15976.0,United Kingdom
260564,514514,20728,LUNCH BAG CARS BLUE,1,2010-07-04 13:59:00,1.65,15976.0,United Kingdom
260568,514514,21361,LOVE LARGE WOOD LETTERS ,1,2010-07-04 13:59:00,12.75,15976.0,United Kingdom
260569,514514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-07-04 13:59:00,2.95,15976.0,United Kingdom
260572,514514,20867,PINK ROSE FABRIC MIRROR,1,2010-07-04 13:59:00,1.25,15976.0,United Kingdom
260573,514514,22295,HEART FILIGREE DOVE LARGE,1,2010-07-04 13:59:00,1.65,15976.0,United Kingdom
260579,514514,20657,TROPICAL LUGGAGE TAG,1,2010-07-04 13:59:00,1.25,15976.0,United Kingdom
260581,514514,20728,LUNCH BAG CARS BLUE,1,2010-07-04 13:59:00,1.65,15976.0,United Kingdom
260600,514516,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,2010-07-04 14:27:00,1.25,17406.0,United Kingdom
260604,514516,21124,SET/10 BLUE SPOTTY PARTY CANDLES,2,2010-07-04 14:27:00,1.25,17406.0,United Kingdom
260620,514516,21078,SET/20 STRAWBERRY PAPER NAPKINS ,4,2010-07-04 14:27:00,0.85,17406.0,United Kingdom
260623,514516,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2010-07-04 14:27:00,0.85,17406.0,United Kingdom
260917,514532,21078,SET/20 STRAWBERRY PAPER NAPKINS ,6,2010-07-05 10:07:00,0.85,,United Kingdom
260922,514532,15056N,EDWARDIAN PARASOL NATURAL,4,2010-07-05 10:07:00,5.95,,United Kingdom
261004,514532,15056N,EDWARDIAN PARASOL NATURAL,1,2010-07-05 10:07:00,12.72,,United Kingdom
261028,514532,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,2010-07-05 10:07:00,1.66,,United Kingdom
261111,514544,21790,VINTAGE SNAP CARDS,1,2010-07-05 10:50:00,0.85,17238.0,United Kingdom
261113,514544,85099F,JUMBO BAG STRAWBERRY,1,2010-07-05 10:50:00,1.95,17238.0,United Kingdom
261114,514544,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,1,2010-07-05 10:50:00,0.85,17238.0,United Kingdom
261120,514544,85099F,JUMBO BAG STRAWBERRY,2,2010-07-05 10:50:00,1.95,17238.0,United Kingdom
261127,514544,21790,VINTAGE SNAP CARDS,1,2010-07-05 10:50:00,0.85,17238.0,United Kingdom
261129,514544,22522,CHILDS GARDEN FORK BLUE ,1,2010-07-05 10:50:00,0.85,17238.0,United Kingdom
261130,514544,22522,CHILDS GARDEN FORK BLUE ,1,2010-07-05 10:50:00,0.85,17238.0,United Kingdom
261133,514544,21790,VINTAGE SNAP CARDS,1,2010-07-05 10:50:00,0.85,17238.0,United Kingdom
261139,514544,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,1,2010-07-05 10:50:00,0.85,17238.0,United Kingdom
261413,514563,21238,RED SPOTTY CUP,16,2010-07-05 11:48:00,0.85,15039.0,United Kingdom
261420,514563,21238,RED SPOTTY CUP,8,2010-07-05 11:48:00,0.85,15039.0,United Kingdom
261428,514563,20713,JUMBO BAG OWLS,10,2010-07-05 11:48:00,1.95,15039.0,United Kingdom
261434,514563,20713,JUMBO BAG OWLS,10,2010-07-05 11:48:00,1.95,15039.0,United Kingdom
261694,514660,84836,ZINC METAL HEART DECORATION,12,2010-07-05 12:49:00,1.25,15678.0,United Kingdom
261695,514660,84836,ZINC METAL HEART DECORATION,12,2010-07-05 12:49:00,1.25,15678.0,United Kingdom
261704,514660,84974,S/2 ZINC HEART DESIGN PLANTERS,1,2010-07-05 12:49:00,9.95,15678.0,United Kingdom
261711,514660,84974,S/2 ZINC HEART DESIGN PLANTERS,2,2010-07-05 12:49:00,9.95,15678.0,United Kingdom
261717,514660,21621,VINTAGE UNION JACK BUNTING,1,2010-07-05 12:49:00,8.5,15678.0,United Kingdom
261722,514660,21621,VINTAGE UNION JACK BUNTING,3,2010-07-05 12:49:00,8.5,15678.0,United Kingdom
261736,514661,22611,VINTAGE UNION JACK SHOPPING BAG,8,2010-07-05 12:50:00,4.95,14701.0,United Kingdom
261738,514661,21172,PARTY METAL SIGN ,4,2010-07-05 12:50:00,1.45,14701.0,United Kingdom
261742,514661,21172,PARTY METAL SIGN ,4,2010-07-05 12:50:00,1.45,14701.0,United Kingdom
261763,514661,79000,MOROCCAN TEA GLASS,12,2010-07-05 12:50:00,0.85,14701.0,United Kingdom
261786,514661,22611,VINTAGE UNION JACK SHOPPING BAG,4,2010-07-05 12:50:00,4.95,14701.0,United Kingdom
261800,514661,79000,MOROCCAN TEA GLASS,12,2010-07-05 12:50:00,0.85,14701.0,United Kingdom
261807,514663,21703,BAG 125g SWIRLY MARBLES,1,2010-07-05 13:01:00,0.42,,United Kingdom
261812,514663,21703,BAG 125g SWIRLY MARBLES,3,2010-07-05 13:01:00,0.42,,United Kingdom
261817,514663,21232,STRAWBERRY CERAMIC TRINKET BOX,5,2010-07-05 13:01:00,1.25,,United Kingdom
261818,514663,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-07-05 13:01:00,1.25,,United Kingdom
261822,514663,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2010-07-05 13:01:00,1.25,,United Kingdom
261823,514663,21231,SWEETHEART CERAMIC TRINKET BOX,3,2010-07-05 13:01:00,1.25,,United Kingdom
261874,514665,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-07-05 13:04:00,1.25,16110.0,United Kingdom
261876,514665,22055,MINI CAKE STAND  HANGING STRAWBERY,3,2010-07-05 13:04:00,1.65,16110.0,United Kingdom
261881,514665,21231,SWEETHEART CERAMIC TRINKET BOX,2,2010-07-05 13:04:00,1.25,16110.0,United Kingdom
261882,514665,21901,"KEY FOB , BACK DOOR ",1,2010-07-05 13:04:00,0.65,16110.0,United Kingdom
261895,514665,21172,PARTY METAL SIGN ,2,2010-07-05 13:04:00,1.45,16110.0,United Kingdom
261896,514665,21900,"KEY FOB , SHED",1,2010-07-05 13:04:00,0.65,16110.0,United Kingdom
261897,514665,21901,"KEY FOB , BACK DOOR ",1,2010-07-05 13:04:00,0.65,16110.0,United Kingdom
261898,514665,21777,RECIPE BOX WITH METAL HEART,1,2010-07-05 13:04:00,7.95,16110.0,United Kingdom
261900,514665,21777,RECIPE BOX WITH METAL HEART,1,2010-07-05 13:04:00,7.95,16110.0,United Kingdom
261906,514665,21172,PARTY METAL SIGN ,1,2010-07-05 13:04:00,1.45,16110.0,United Kingdom
261911,514665,85061W,WHITE JEWELLED HEART DECORATION,1,2010-07-05 13:04:00,0.85,16110.0,United Kingdom
261914,514665,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2010-07-05 13:04:00,1.25,16110.0,United Kingdom
261919,514665,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2010-07-05 13:04:00,1.65,16110.0,United Kingdom
261927,514665,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2010-07-05 13:04:00,1.65,16110.0,United Kingdom
261928,514665,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2010-07-05 13:04:00,1.25,16110.0,United Kingdom
261943,514665,85061W,WHITE JEWELLED HEART DECORATION,1,2010-07-05 13:04:00,0.85,16110.0,United Kingdom
261948,514665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-07-05 13:04:00,2.95,16110.0,United Kingdom
261950,514665,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2010-07-05 13:04:00,1.45,16110.0,United Kingdom
261951,514665,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2010-07-05 13:04:00,1.45,16110.0,United Kingdom
261965,514665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-07-05 13:04:00,2.95,16110.0,United Kingdom
261966,514665,21900,"KEY FOB , SHED",2,2010-07-05 13:04:00,0.65,16110.0,United Kingdom
262034,514672,21650,ASSORTED TUTTI FRUTTI BRACELET,24,2010-07-05 13:24:00,0.65,17464.0,United Kingdom
262038,514672,21650,ASSORTED TUTTI FRUTTI BRACELET,24,2010-07-05 13:24:00,0.65,17464.0,United Kingdom
262071,514676,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2010-07-05 13:34:00,1.25,14606.0,United Kingdom
262072,514676,22163,HEART STRING MEMO HOLDER HANGING,2,2010-07-05 13:34:00,2.95,14606.0,United Kingdom
262076,514676,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2010-07-05 13:34:00,1.25,14606.0,United Kingdom
262092,514676,22163,HEART STRING MEMO HOLDER HANGING,1,2010-07-05 13:34:00,2.95,14606.0,United Kingdom
262159,514680,21107,CREAM SLICE FLANNEL PINK SPOT ,2,2010-07-05 13:53:00,2.95,16444.0,United Kingdom
262171,514680,21107,CREAM SLICE FLANNEL PINK SPOT ,1,2010-07-05 13:53:00,2.95,16444.0,United Kingdom
262567,514723,22443,GROW YOUR OWN HERBS SET OF 3,1,2010-07-05 17:28:00,7.95,14818.0,United Kingdom
262569,514723,21754,HOME BUILDING BLOCK WORD,1,2010-07-05 17:28:00,5.95,14818.0,United Kingdom
262593,514723,21754,HOME BUILDING BLOCK WORD,1,2010-07-05 17:28:00,5.95,14818.0,United Kingdom
262594,514723,22443,GROW YOUR OWN HERBS SET OF 3,1,2010-07-05 17:28:00,7.95,14818.0,United Kingdom
262661,514728,62096A,PINK/YELLOW FLOWERS HANDBAG,2,2010-07-06 09:51:00,3.36,,United Kingdom
262673,514728,85099B,JUMBO BAG RED RETROSPOT,4,2010-07-06 09:51:00,4.21,,United Kingdom
262676,514728,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-07-06 09:51:00,5.91,,United Kingdom
