Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,invalid_flag
,10124C,,-5,2010-05-11 12:51:00,0.0,,UNITED KINGDOM,1
,84519D,,-36,2010-05-11 13:08:00,0.0,,UNITED KINGDOM,1
,85226B,,-125,2010-05-11 13:10:00,0.0,,UNITED KINGDOM,1
,17011B,,-30,2010-05-11 14:51:00,0.0,,UNITED KINGDOM,1
,85231K,,-145,2010-05-11 14:58:00,0.0,,UNITED KINGDOM,1
C507892,,Party Bunting,-1,2010-05-11 16:48:00,4.65,13267.0,UNITED KINGDOM,0
,84706E,,-40,2010-05-11 17:07:00,0.0,,UNITED KINGDOM,1
C507919,,Hanging Jam Jar T-Light Holder,-1,2010-05-12 09:28:00,0.85,16108.0,UNITED KINGDOM,0
,85086B,,-33,2010-05-12 10:36:00,0.0,,UNITED KINGDOM,1
C507963,,Hanging Jam Jar T-Light Holder,-2,2010-05-12 10:36:00,0.85,13117.0,UNITED KINGDOM,0
C508056,85135C,Red Dragonfly Helicopter,-1,2010-05-12 13:18:00,7.95,14527.0,UNITED KINGDOM,0
C508056,,Red Retrospot Cake Stand,-1,2010-05-12 13:18:00,10.95,14527.0,UNITED KINGDOM,0
C508057,79323S,Silver Cherry Lights,-4,2010-05-12 13:20:00,6.75,13979.0,UNITED KINGDOM,0
C508057,79323LP,Light Pink Cherry Lights,-4,2010-05-12 13:20:00,6.75,13979.0,UNITED KINGDOM,0
C508076,79323W,White Cherry Lights,-4,2010-05-12 16:05:00,6.75,17092.0,UNITED KINGDOM,0
C508091,,Glass Cake Cover And Plate,-1,2010-05-12 17:08:00,16.95,13980.0,UNITED KINGDOM,0
C508132,,Inflatable Political Globe,-400,2010-05-13 10:54:00,0.72,12931.0,UNITED KINGDOM,0
C508134,,Inflatable Political Globe,-400,2010-05-13 10:56:00,0.72,12931.0,UNITED KINGDOM,0
C508140,,Inflatable Political Globe,-200,2010-05-13 10:58:00,0.72,12931.0,UNITED KINGDOM,0
C508143,79323W,White Cherry Lights,-3,2010-05-13 11:03:00,6.75,13021.0,UNITED KINGDOM,0
C508144,,Choc Truffle Gold Trinket Pot,-1,2010-05-13 11:08:00,1.65,14714.0,UNITED KINGDOM,0
C508146,79323W,White Cherry Lights,-14,2010-05-13 11:18:00,5.45,16550.0,UNITED KINGDOM,0
C508186,,Lunch Bag Cars Blue,-1,2010-05-13 12:52:00,1.45,17511.0,UNITED KINGDOM,0
C508216,,Cooking Set Retrospot,-4,2010-05-13 14:56:00,9.95,13735.0,UNITED KINGDOM,0
C508227,35004C,Set Of 3 Coloured  Flying Ducks,-1,2010-05-13 16:24:00,5.45,15805.0,UNITED KINGDOM,0
C508227,,Eau De Nil Diner Wall Clock,-1,2010-05-13 16:24:00,8.5,15805.0,UNITED KINGDOM,0
C508227,79323W,White Cherry Lights,-1,2010-05-13 16:24:00,6.75,15805.0,UNITED KINGDOM,0
,10124G,Army Camo Bookcover Tape,1,2010-05-13 16:49:00,0.84,,UNITED KINGDOM,1
C508231,,Set Of 6 3D Kit Cards For Kids,-5,2010-05-13 17:28:00,0.85,16092.0,UNITED KINGDOM,0
C508233,,Citronella Candle Flowerpot,-2,2010-05-13 17:32:00,2.1,15664.0,UNITED KINGDOM,0
C508236,,Baking Set Spaceboy Design,-3,2010-05-13 19:26:00,4.95,12567.0,FRANCE,0
C508238,,5 Hook Blackboard Organiser,-1,2010-05-13 19:28:00,9.95,14493.0,UNITED KINGDOM,0
C508239,,Retro Spot Tea Set Ceramic 11 Pc,-6,2010-05-13 19:51:00,4.95,16092.0,UNITED KINGDOM,0
C508240,84762A,White Picnic Barbecue Bucket,-1,2010-05-13 19:53:00,10.75,14329.0,UNITED KINGDOM,0
C508240,,Baking Set 9 Piece Retrospot,-3,2010-05-13 19:53:00,4.95,14329.0,UNITED KINGDOM,0
C508241,85232B,Set/3 Russian Doll Stacking Tins,-3,2010-05-13 19:55:00,4.95,12839.0,UNITED KINGDOM,0
C508242,82607A,Glass Bonbon Jar Parfume Aux Fleure,-3,2010-05-13 19:59:00,1.25,13842.0,UNITED KINGDOM,0
C508242,,Glass Jar Daisy Fresh Cotton Wool,-2,2010-05-13 19:59:00,2.95,13842.0,UNITED KINGDOM,0
C508243,,Red Retrospot Small Milk Jug,-1,2010-05-13 19:59:00,2.55,13856.0,UNITED KINGDOM,0
C508244,,Strawberry Ceramic Trinket Box,-1,2010-05-13 20:00:00,1.25,12997.0,UNITED KINGDOM,0
C508246,,Large Cake Stand  Hanging Strawbery,-1,2010-05-14 09:33:00,9.95,16118.0,UNITED KINGDOM,0
C508250,,Victorian Glass Hanging T-Light,-3,2010-05-14 10:28:00,1.25,15218.0,UNITED KINGDOM,0
C508250,75049L,Large Circular Mirror Mobile,-6,2010-05-14 10:28:00,0.85,15218.0,UNITED KINGDOM,0
C508275,,Mobile Vintage Hearts,-2,2010-05-14 11:04:00,4.95,13711.0,UNITED KINGDOM,0
C508287,POST,Postage,-1,2010-05-14 11:08:00,2.36,13655.0,UNITED KINGDOM,0
C508287,47559B,Tea Time Oven Glove,-10,2010-05-14 11:08:00,1.25,13655.0,UNITED KINGDOM,0
C508293,POST,Postage,-1,2010-05-14 11:09:00,2.0,14110.0,UNITED KINGDOM,0
C508293,,Plasters In Tin Skulls,-9,2010-05-14 11:09:00,1.65,14110.0,UNITED KINGDOM,0
C508302,,Vintage Billboard Love/Hate Mug,-2,2010-05-14 11:11:00,1.25,17612.0,UNITED KINGDOM,0
C508307,,Minature Coloured Gardening Set,-1,2010-05-14 11:12:00,4.95,13178.0,UNITED KINGDOM,0
C508326,,Small Popcorn Holder,-2,2010-05-14 11:34:00,0.85,12839.0,UNITED KINGDOM,0
C508325,,Box Of 24 Cocktail Parasols,-50,2010-05-14 11:34:00,0.42,12481.0,GERMANY,0
,35817P,"Acrylic Jewel Snowflake,Pink",240,2010-05-14 12:00:00,0.38,13694.0,UNITED KINGDOM,0
,35818P,"Acrylic Jewel Icicle, Pink",144,2010-05-14 12:00:00,0.38,13694.0,UNITED KINGDOM,0
C508334,47587A,Pink Fairy Cake Coaster,-1200,2010-05-14 12:04:00,0.72,13694.0,UNITED KINGDOM,0
C508340,84899E,Yellow Brown Bear Felt Purse Kit,-1,2010-05-14 12:18:00,1.25,12621.0,GERMANY,0
C508340,,Regency Cakestand 3 Tier,-1,2010-05-14 12:18:00,12.75,12621.0,GERMANY,0
C508343,75049L,Large Circular Mirror Mobile,-69,2010-05-14 12:20:00,0.85,14195.0,UNITED KINGDOM,0
C508347,,Red Retrospot Cake Stand,-1,2010-05-14 12:21:00,10.95,13576.0,UNITED KINGDOM,0
C508354,,Regency Cakestand 3 Tier,-7,2010-05-14 12:35:00,10.95,18260.0,UNITED KINGDOM,0
C508355,,Regency Cakestand 3 Tier,-1,2010-05-14 12:42:00,12.75,13319.0,UNITED KINGDOM,0
C508355,84797B,Blue Savannah Picnic Hamper For 4,-2,2010-05-14 12:42:00,16.95,13319.0,UNITED KINGDOM,0
C508358,,Natural Slate Rectangle Chalkboard,-3,2010-05-14 12:45:00,1.65,12523.0,FRANCE,0
C508365,,Ma Campagne Cutlery Box,-1,2010-05-14 13:16:00,14.95,13830.0,UNITED KINGDOM,0
C508367,,"Hook, 1 Hanger ,Magic Garden",-1,2010-05-14 13:19:00,0.85,12472.0,GERMANY,0
C508368,,Doorstop Retrospot Heart,-1,2010-05-14 13:25:00,3.75,16145.0,UNITED KINGDOM,0
C508368,84625C,Blue New Baroque Candlestick Candle,-3,2010-05-14 13:25:00,2.95,16145.0,UNITED KINGDOM,0
C508370,,Home Small Wood Letters,-2,2010-05-14 13:25:00,4.95,13400.0,UNITED KINGDOM,0
C508371,,Hanging Jam Jar T-Light Holder,-12,2010-05-14 13:29:00,0.85,17069.0,UNITED KINGDOM,0
C508372,,Beach Hut Design Blackboard,-3,2010-05-14 13:39:00,1.65,15260.0,UNITED KINGDOM,0
C508373,,Lunch Bag  Black Skull.,-5,2010-05-14 13:42:00,1.45,17552.0,UNITED KINGDOM,0
C508375,,Red Retrospot Small Milk Jug,-2,2010-05-14 13:44:00,2.55,13510.0,UNITED KINGDOM,0
C508376,,Large Popcorn Holder,-3,2010-05-14 13:46:00,1.65,14156.0,EIRE,0
C508377,75049L,Large Circular Mirror Mobile,-7,2010-05-14 13:46:00,1.25,13183.0,UNITED KINGDOM,0
C508384,47590A,Blue Happy Birthday Bunting,-3,2010-05-14 14:18:00,5.45,13634.0,UNITED KINGDOM,0
C508384,47590B,Pink Happy Birthday Bunting,-3,2010-05-14 14:18:00,5.45,13634.0,UNITED KINGDOM,0
C508384,47566B,Tea Time Party Bunting,-6,2010-05-14 14:18:00,4.65,13634.0,UNITED KINGDOM,0
C508384,,Door Mat Union Flag,-5,2010-05-14 14:18:00,7.49,13634.0,UNITED KINGDOM,0
C508384,48173C,Door Mat Black Flock,-2,2010-05-14 14:18:00,7.49,13634.0,UNITED KINGDOM,0
C508384,85232B,Set/3 Russian Doll Stacking Tins,-6,2010-05-14 14:18:00,4.95,13634.0,UNITED KINGDOM,0
C508384,85049G,Chocolate Box Ribbons,-3,2010-05-14 14:18:00,1.25,13634.0,UNITED KINGDOM,0
C508384,85099F,Jumbo Bag Strawberry,-10,2010-05-14 14:18:00,1.95,13634.0,UNITED KINGDOM,0
C508384,85099C,Jumbo  Bag Baroque Black White,-10,2010-05-14 14:18:00,1.95,13634.0,UNITED KINGDOM,0
C508384,85099B,Red Retrospot Jumbo Bag,-10,2010-05-14 14:18:00,1.95,13634.0,UNITED KINGDOM,0
C508385,,Potting Shed Tea Mug,-1,2010-05-14 14:19:00,1.25,16124.0,UNITED KINGDOM,0
C508386,,Large Heart Measuring Spoons,-1,2010-05-14 14:23:00,1.65,14831.0,UNITED KINGDOM,0
C508387,,Gumball Coat Rack,-3,2010-05-14 14:24:00,2.55,17677.0,UNITED KINGDOM,0
C508388,,Lunch Bag Suki  Design,-20,2010-05-14 14:25:00,1.45,13093.0,UNITED KINGDOM,0
C508391,,Antique Lily Fairy Lights,-6,2010-05-14 14:43:00,4.25,13317.0,UNITED KINGDOM,0
C508392,79323W,White Cherry Lights,-4,2010-05-14 14:45:00,6.75,13050.0,UNITED KINGDOM,0
C508392,79323LP,Light Pink Cherry Lights,-5,2010-05-14 14:45:00,6.75,13050.0,UNITED KINGDOM,0
C508394,,Mirrored Disco Ball,-1,2010-05-14 14:46:00,5.95,14175.0,UNITED KINGDOM,0
C508399,,Willow Branch Lights.,-8,2010-05-14 15:31:00,5.45,17511.0,UNITED KINGDOM,0
C508399,79323W,White Cherry Lights,-5,2010-05-14 15:31:00,5.45,17511.0,UNITED KINGDOM,0
C508399,79323P,Pink Cherry Lights,-34,2010-05-14 15:31:00,5.45,17511.0,UNITED KINGDOM,0
C508400,79323GR,Green Cherry Lights,-2,2010-05-14 15:37:00,5.45,16067.0,UNITED KINGDOM,0
C508400,79323P,Pink Cherry Lights,-10,2010-05-14 15:37:00,5.45,16067.0,UNITED KINGDOM,0
C508400,79323LP,Light Pink Cherry Lights,-9,2010-05-14 15:37:00,5.45,16067.0,UNITED KINGDOM,0
C508400,79323W,White Cherry Lights,-10,2010-05-14 15:37:00,5.45,16067.0,UNITED KINGDOM,0
C508404,79323W,White Cherry Lights,-19,2010-05-14 15:42:00,5.45,13162.0,UNITED KINGDOM,0
C508405,,Ceramic Pirate Chest Money Bank,-1,2010-05-14 15:42:00,1.45,12748.0,UNITED KINGDOM,0
C508406,,Full English Breakfast Plate,-4,2010-05-14 15:50:00,3.75,13417.0,UNITED KINGDOM,0
C508410,79323G,Gold  Cherry Lights,-10,2010-05-14 16:02:00,4.65,15485.0,UNITED KINGDOM,0
C508410,79323B,Black Cherry Lights,-10,2010-05-14 16:02:00,4.65,15485.0,UNITED KINGDOM,0
C508410,79323P,Pink Cherry Lights,-4,2010-05-14 16:02:00,6.75,15485.0,UNITED KINGDOM,0
C508410,79323W,White Cherry Lights,-4,2010-05-14 16:02:00,6.75,15485.0,UNITED KINGDOM,0
C508411,79323P,Pink Cherry Lights,-5,2010-05-14 16:07:00,6.75,16166.0,UNITED KINGDOM,0
C508411,79323W,White Cherry Lights,-4,2010-05-14 16:07:00,6.75,16166.0,UNITED KINGDOM,0
C508414,79323P,Pink Cherry Lights,-2,2010-05-14 16:10:00,6.75,13081.0,UNITED KINGDOM,0
C508414,79323W,White Cherry Lights,-7,2010-05-14 16:10:00,6.75,13081.0,UNITED KINGDOM,0
C508421,79323B,Black Cherry Lights,-2,2010-05-14 16:14:00,4.65,13799.0,UNITED KINGDOM,0
C508421,,Willow Branch Lights.,-28,2010-05-14 16:14:00,5.45,13799.0,UNITED KINGDOM,0
C508421,79323W,White Cherry Lights,-22,2010-05-14 16:14:00,6.75,13799.0,UNITED KINGDOM,0
C508421,79323P,Pink Cherry Lights,-32,2010-05-14 16:14:00,5.45,13799.0,UNITED KINGDOM,0
C508421,79323GR,Green Cherry Lights,-24,2010-05-14 16:14:00,5.45,13799.0,UNITED KINGDOM,0
C508432,79323G,Gold  Cherry Lights,-4,2010-05-14 16:22:00,5.95,16166.0,UNITED KINGDOM,0
C508432,79323GR,Green Cherry Lights,-4,2010-05-14 16:22:00,5.95,16166.0,UNITED KINGDOM,0
C508450,79323W,White Cherry Lights,-7,2010-05-14 16:31:00,6.75,14051.0,UNITED KINGDOM,0
C508450,79323LP,Light Pink Cherry Lights,-15,2010-05-14 16:31:00,5.45,14051.0,UNITED KINGDOM,0
C508452,79323W,White Cherry Lights,-22,2010-05-14 16:33:00,5.45,13799.0,UNITED KINGDOM,0
C508454,79323W,White Cherry Lights,-14,2010-05-14 16:37:00,5.45,13078.0,UNITED KINGDOM,0
C508455,,Willow Branch Lights.,-312,2010-05-14 16:38:00,5.45,16077.0,UNITED KINGDOM,0
C508456,,Willow Branch Lights.,-2,2010-05-14 16:41:00,6.75,14896.0,UNITED KINGDOM,0
C508456,79323B,Black Cherry Lights,-3,2010-05-14 16:41:00,6.75,14896.0,UNITED KINGDOM,0
C508456,79323GR,Green Cherry Lights,-2,2010-05-14 16:41:00,6.75,14896.0,UNITED KINGDOM,0
C508456,79323S,Silver Cherry Lights,-3,2010-05-14 16:41:00,6.75,14896.0,UNITED KINGDOM,0
C508456,79323G,Gold  Cherry Lights,-1,2010-05-14 16:41:00,6.75,14896.0,UNITED KINGDOM,0
C508456,79323P,Pink Cherry Lights,-2,2010-05-14 16:41:00,6.75,14896.0,UNITED KINGDOM,0
C508458,79323P,Pink Cherry Lights,-51,2010-05-14 17:15:00,5.45,15270.0,UNITED KINGDOM,0
C508458,79323W,White Cherry Lights,-51,2010-05-14 17:15:00,5.45,15270.0,UNITED KINGDOM,0
C508459,79323G,Gold  Cherry Lights,-9,2010-05-14 17:23:00,5.45,12989.0,UNITED KINGDOM,0
C508459,79323P,Pink Cherry Lights,-13,2010-05-14 17:23:00,5.45,12989.0,UNITED KINGDOM,0
C508459,79323W,White Cherry Lights,-49,2010-05-14 17:23:00,5.45,12989.0,UNITED KINGDOM,0
C508476,79323P,Pink Cherry Lights,-1,2010-05-16 12:09:00,5.45,14970.0,UNITED KINGDOM,0
C508476,79323G,Gold  Cherry Lights,-25,2010-05-16 12:09:00,5.45,14970.0,UNITED KINGDOM,0
C508478,,Ceramic Cake Stand + Hanging Cakes,-2,2010-05-16 12:15:00,8.5,17582.0,UNITED KINGDOM,0
C508499,,Pink Doughnut Trinket Pot,-2,2010-05-16 15:21:00,1.45,13798.0,UNITED KINGDOM,0
C508499,85099B,Jumbo Bag Red Retrospot,-2,2010-05-16 15:21:00,1.65,13798.0,UNITED KINGDOM,0
,84086B,Yellow/Blue Retro Radio,1,2010-05-16 16:05:00,2.95,13451.0,UNITED KINGDOM,0
C508526,,3 Hearts Hanging Decoration Rustic,-36,2010-05-17 10:43:00,2.95,13089.0,UNITED KINGDOM,0
C508584,,Classic White Frame,-2,2010-05-17 11:57:00,2.95,13148.0,UNITED KINGDOM,0
C508584,85164B,Black Baroque Cuckoo Clock,-1,2010-05-17 11:57:00,12.75,13148.0,UNITED KINGDOM,0
C508591,,Two Door Curio Cabinet,-1,2010-05-17 12:01:00,10.95,17389.0,UNITED KINGDOM,0
C508609,,Money Box Biscuits Design,-1,2010-05-17 12:45:00,1.25,13831.0,UNITED KINGDOM,0
C508613,84279B,Cherry Blossom Decorative Flask,-2,2010-05-17 13:12:00,3.75,16094.0,UNITED KINGDOM,0
C508617,,Money Box Biscuits Design,-1,2010-05-17 13:29:00,1.25,16918.0,UNITED KINGDOM,0
C508618,,Two Door Curio Cabinet,-2,2010-05-17 13:39:00,12.75,13758.0,UNITED KINGDOM,0
C508619,,Silver Hanging T-Light Holder,-6,2010-05-17 13:42:00,1.65,13295.0,UNITED KINGDOM,0
C508630,,Cream Sweetheart Magazine Rack,-1,2010-05-17 14:27:00,16.95,14678.0,UNITED KINGDOM,0
C508632,,Baking Set 9 Piece Retrospot,-3,2010-05-17 14:30:00,4.95,15240.0,UNITED KINGDOM,0
C508633,,World War 2 Gliders Asstd Designs,-48,2010-05-17 14:34:00,0.21,13585.0,UNITED KINGDOM,0
C508634,,Money Box Biscuits Design,-2,2010-05-17 14:35:00,1.25,13450.0,UNITED KINGDOM,0
C508639,85099F,Jumbo Bag Strawberry,-3,2010-05-17 15:13:00,1.95,14655.0,UNITED KINGDOM,0
C508639,85099B,Jumbo Bag Red Retrospot,-3,2010-05-17 15:13:00,1.65,14655.0,UNITED KINGDOM,0
C508639,,Jumbo Bag Scandinavian Paisley,-4,2010-05-17 15:13:00,1.95,14655.0,UNITED KINGDOM,0
C508659,,Baking Set 9 Piece Retrospot,-2,2010-05-17 16:17:00,4.95,13425.0,UNITED KINGDOM,0
,35908C,,-59,2010-05-17 16:17:00,0.0,,UNITED KINGDOM,1
C508661,M,Manual,-10,2010-05-17 16:23:00,3.95,13564.0,UNITED KINGDOM,0
C508677,79323S,Silver Cherry Lights,-5,2010-05-17 16:39:00,6.75,15805.0,UNITED KINGDOM,0
C508677,79323G,Gold  Cherry Lights,-6,2010-05-17 16:39:00,6.75,15805.0,UNITED KINGDOM,0
C508677,,Willow Branch Lights.,-5,2010-05-17 16:39:00,6.75,15805.0,UNITED KINGDOM,0
C508677,79323GR,Green Cherry Lights,-3,2010-05-17 16:39:00,6.75,15805.0,UNITED KINGDOM,0
C508677,79323B,Black Cherry Lights,-9,2010-05-17 16:39:00,4.95,15805.0,UNITED KINGDOM,0
C508677,79323LP,Light Pink Cherry Lights,-5,2010-05-17 16:39:00,6.75,15805.0,UNITED KINGDOM,0
C508677,79323P,Pink Cherry Lights,-5,2010-05-17 16:39:00,6.75,15805.0,UNITED KINGDOM,0
C508677,79323W,White Cherry Lights,-5,2010-05-17 16:39:00,6.75,15805.0,UNITED KINGDOM,0
C508681,,Regency Cakestand 3 Tier,-1,2010-05-17 16:42:00,10.95,18064.0,UNITED KINGDOM,0
C508684,79342B,Brown Flower Lights,-4,2010-05-17 16:48:00,6.75,13668.0,UNITED KINGDOM,0
C508684,,Willow Branch Lights.,-4,2010-05-17 16:48:00,6.75,13668.0,UNITED KINGDOM,0
C508684,79323B,Black Cherry Lights,-4,2010-05-17 16:48:00,6.75,13668.0,UNITED KINGDOM,0
C508684,79323P,Pink Cherry Lights,-2,2010-05-17 16:48:00,6.75,13668.0,UNITED KINGDOM,0
C508684,79323W,White Cherry Lights,-5,2010-05-17 16:48:00,6.75,13668.0,UNITED KINGDOM,0
C508687,79323W,White Cherry Lights,-22,2010-05-17 16:54:00,5.45,17677.0,UNITED KINGDOM,0
C508695,79323P,Pink Cherry Lights,-7,2010-05-17 17:01:00,6.75,13327.0,UNITED KINGDOM,0
C508695,79323B,Black Cherry Lights,-4,2010-05-17 17:01:00,6.75,13327.0,UNITED KINGDOM,0
C508695,79323W,White Cherry Lights,-8,2010-05-17 17:01:00,6.75,13327.0,UNITED KINGDOM,0
C508698,,Willow Branch Lights.,-6,2010-05-17 17:04:00,5.45,13905.0,UNITED KINGDOM,0
,84387A,,-14,2010-05-17 17:07:00,0.0,,UNITED KINGDOM,1
C508707,M,Manual,-6,2010-05-17 17:12:00,5.95,14430.0,UNITED KINGDOM,0
C508707,79323P,Pink Cherry Lights,-12,2010-05-17 17:12:00,6.75,14430.0,UNITED KINGDOM,0
C508707,79323LP,Light Pink Cherry Lights,-6,2010-05-17 17:12:00,6.75,14430.0,UNITED KINGDOM,0
C508707,79323W,White Cherry Lights,-10,2010-05-17 17:12:00,6.75,14430.0,UNITED KINGDOM,0
C508718,79323B,Black Cherry Lights,-4,2010-05-17 17:21:00,6.75,13478.0,UNITED KINGDOM,0
C508718,79323GR,Green Cherry Lights,-4,2010-05-17 17:21:00,6.75,13478.0,UNITED KINGDOM,0
C508718,79323LP,Light Pink Cherry Lights,-4,2010-05-17 17:21:00,6.75,13478.0,UNITED KINGDOM,0
C508718,79323P,Pink Cherry Lights,-4,2010-05-17 17:21:00,6.75,13478.0,UNITED KINGDOM,0
C508718,79323W,White Cherry Lights,-4,2010-05-17 17:21:00,6.75,13478.0,UNITED KINGDOM,0
C508724,79323LP,Light Pink Cherry Lights,-28,2010-05-18 09:29:00,5.45,15125.0,UNITED KINGDOM,0
C508724,79323P,Pink Cherry Lights,-5,2010-05-18 09:29:00,4.65,15125.0,UNITED KINGDOM,0
C508724,79323GR,Green Cherry Lights,-24,2010-05-18 09:29:00,5.45,15125.0,UNITED KINGDOM,0
C508724,79323W,White Cherry Lights,-24,2010-05-18 09:29:00,5.45,15125.0,UNITED KINGDOM,0
C508725,,Willow Branch Lights.,-2,2010-05-18 09:33:00,6.75,13000.0,UNITED KINGDOM,0
C508725,79323G,Gold  Cherry Lights,-4,2010-05-18 09:33:00,6.75,13000.0,UNITED KINGDOM,0
C508725,79323W,White Cherry Lights,-4,2010-05-18 09:33:00,6.75,13000.0,UNITED KINGDOM,0
C508726,79323W,White Cherry Lights,-24,2010-05-18 09:43:00,5.45,15527.0,UNITED KINGDOM,0
C508727,79323LP,Light Pink Cherry Lights,-19,2010-05-18 09:52:00,5.45,17617.0,UNITED KINGDOM,0
C508727,79323W,White Cherry Lights,-10,2010-05-18 09:52:00,5.45,17617.0,UNITED KINGDOM,0
C508729,79323W,White Cherry Lights,-16,2010-05-18 10:00:00,6.75,16719.0,UNITED KINGDOM,0
C508737,,Retro Spot Lamp,-1,2010-05-18 11:04:00,9.95,12600.0,GERMANY,0
C508738,79323B,Black Cherry Lights,-1,2010-05-18 11:04:00,6.75,18223.0,UNITED KINGDOM,0
C508738,79323LP,Light Pink Cherry Lights,-4,2010-05-18 11:04:00,6.75,18223.0,UNITED KINGDOM,0
C508738,79323W,White Cherry Lights,-7,2010-05-18 11:04:00,5.45,18223.0,UNITED KINGDOM,0
C508740,79323P,Pink Cherry Lights,-6,2010-05-18 11:27:00,6.75,17338.0,UNITED KINGDOM,0
C508740,79323W,White Cherry Lights,-5,2010-05-18 11:27:00,6.75,17338.0,UNITED KINGDOM,0
C508741,,Lunch Bag Red Spotty,-13,2010-05-18 11:30:00,1.45,14680.0,UNITED KINGDOM,0
C508741,85123A,White Hanging Heart T-Light Holder,-5,2010-05-18 11:30:00,2.55,14680.0,UNITED KINGDOM,0
C508746,,Classic French Style Basket Natural,-1,2010-05-18 11:37:00,6.75,14745.0,UNITED KINGDOM,0
C508749,,Vintage Billboard Drink Me Mug,-2,2010-05-18 11:47:00,1.25,13078.0,UNITED KINGDOM,0
C508754,,"Set 3 Red Spot Tin Tea,Coffee,Sugar",-1,2010-05-18 11:51:00,4.95,15422.0,UNITED KINGDOM,0
C508761,79323LP,Light Pink Cherry Lights,-5,2010-05-18 12:08:00,5.45,15194.0,UNITED KINGDOM,0
C508761,79323P,Pink Cherry Lights,-6,2010-05-18 12:08:00,5.45,15194.0,UNITED KINGDOM,0
C508761,79323W,White Cherry Lights,-8,2010-05-18 12:08:00,5.45,15194.0,UNITED KINGDOM,0
C508762,,Dairy Maid Traditional Teapot,-1,2010-05-18 12:11:00,6.95,15391.0,UNITED KINGDOM,0
C508764,,Two Door Curio Cabinet,-1,2010-05-18 12:13:00,12.75,14916.0,UNITED KINGDOM,0
C508846,79323P,Pink Cherry Lights,-12,2010-05-18 14:10:00,5.45,16067.0,UNITED KINGDOM,0
C508846,79323LP,Light Pink Cherry Lights,-11,2010-05-18 14:10:00,5.45,16067.0,UNITED KINGDOM,0
C508846,79323W,White Cherry Lights,-11,2010-05-18 14:10:00,5.45,16067.0,UNITED KINGDOM,0
C508853,,Regency Cakestand 3 Tier,-1,2010-05-18 15:10:00,12.75,13097.0,UNITED KINGDOM,0
C508859,,Flag Of St George Car Flag,-1,2010-05-18 15:30:00,25.52,,UNITED KINGDOM,1
C508859,POST,Postage,-1,2010-05-18 15:30:00,10.0,,UNITED KINGDOM,1
C508865,,Cockle Shell Dish,-24,2010-05-18 16:14:00,2.1,17589.0,UNITED KINGDOM,0
,84891B,,16,2010-05-19 09:18:00,0.0,,UNITED KINGDOM,1
,16162M,,144,2010-05-19 09:18:00,0.0,,UNITED KINGDOM,1
C508911,,Picture Frame Wood Triple Portrait,-6,2010-05-19 10:19:00,6.75,14911.0,EIRE,0
C508916,,Baking Set 9 Piece Retrospot,-6,2010-05-19 10:37:00,4.95,16699.0,UNITED KINGDOM,0
C508922,79323P,Pink Cherry Lights,-10,2010-05-19 10:59:00,6.75,14667.0,UNITED KINGDOM,0
C508922,79323LP,Light Pink Cherry Lights,-4,2010-05-19 10:59:00,6.75,14667.0,UNITED KINGDOM,0
C508922,79323B,Black Cherry Lights,-4,2010-05-19 10:59:00,6.75,14667.0,UNITED KINGDOM,0
C508926,79342B,Brown Flower Lights,-1,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508926,79323GR,Green Cherry Lights,-4,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508926,79323P,Pink Cherry Lights,-4,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508926,79323LP,Light Pink Cherry Lights,-5,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508926,79323W,White Cherry Lights,-13,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508926,79323B,Black Cherry Lights,-1,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508926,79323G,Gold  Cherry Lights,-2,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508926,79323S,Silver Cherry Lights,-5,2010-05-19 11:17:00,6.75,16167.0,UNITED KINGDOM,0
C508927,,Regency Cakestand 3 Tier,-1,2010-05-19 11:21:00,10.95,12471.0,GERMANY,0
C508928,,Elephant Carnival Pouffe,-5,2010-05-19 11:26:00,12.75,13164.0,UNITED KINGDOM,0
C508928,POST,Postage,-1,2010-05-19 11:26:00,10.99,13164.0,UNITED KINGDOM,0
C508935,,Strawberry Ceramic Trinket Box,-5,2010-05-19 11:28:00,1.25,12494.0,FRANCE,0
,84963B,Blue Painted Kashmiri Chair,1,2010-05-19 13:32:00,49.95,16915.0,UNITED KINGDOM,0
,72038B,Damaged,-244,2010-05-19 13:35:00,0.0,,UNITED KINGDOM,1
C509015,,Seaside Flying Disc,-4,2010-05-19 13:36:00,1.25,14598.0,UNITED KINGDOM,0
C509015,85099B,Jumbo Bag Red Retrospot,-3,2010-05-19 13:36:00,1.95,14598.0,UNITED KINGDOM,0
C509034,79323GR,Green Cherry Lights,-4,2010-05-20 09:24:00,6.75,16615.0,UNITED KINGDOM,0
C509036,84795D,Seaside Stripe Hammock,-1,2010-05-20 09:32:00,6.95,15614.0,UNITED KINGDOM,0
C509042,,Grow Your Own Herbs Set Of 3,-2,2010-05-20 10:11:00,7.95,12951.0,UNITED KINGDOM,0
